"menu_item_id","region","crust","size","variable","value","radius","area","px_inc"
" 9509372","Midwest","thin","18","two_topping_px","16"," 9","254","0.065"
" 9449836","South","thin","16","three_topping_px"," 8"," 8","201","0.040"
" 3237343","Midwest","stuffed","18","zero_topping_px","19"," 9","254","0.073"
" 5210386","Midwest","thin","14","one_topping_px","13"," 7","154","0.084"
" 7800228","South","thin","14","one_topping_px","12"," 7","154","0.081"
" 9723042","South","hand-tossed","18","one_topping_px","20"," 9","254","0.078"
" 3617245","West","thin","12","zero_topping_px","12"," 6","113","0.106"
" 1569703","West","thin","20","one_topping_px","20","10","314","0.064"
" 7824764","West","thin","14","one_topping_px","14"," 7","154","0.089"
" 9931217","South","thin","16","two_topping_px","13"," 8","201","0.065"
" 1636905","South","hand-tossed","16","zero_topping_px","12"," 8","201","0.060"
"10577106","Midwest","thin","16","three_topping_px","14"," 8","201","0.069"
" 3358068","South","thin","20","two_topping_px","19","10","314","0.060"
" 8390299","Midwest","thin","12","two_topping_px","19"," 6","113","0.167"
"   36858","Midwest","thin","14","two_topping_px","14"," 7","154","0.090"
" 1410759","Midwest","thin","16","one_topping_px","18"," 8","201","0.089"
" 8243165","West","stuffed","16","two_topping_px","20"," 8","201","0.100"
" 1451115","Midwest","thin","10","three_topping_px"," 7"," 5"," 79","0.095"
"10653649","Midwest","thin","16","zero_topping_px","50"," 8","201","0.248"
"10466607","South","hand-tossed","14","three_topping_px","10"," 7","154","0.065"
" 8272835","South","thin","16","one_topping_px","12"," 8","201","0.062"
" 2453286","West","hand-tossed","14","one_topping_px","15"," 7","154","0.100"
"  551546","Midwest","thin","10","three_topping_px","10"," 5"," 79","0.129"
" 6821409","South","thin","14","one_topping_px","10"," 7","154","0.068"
" 9934859","West","thin","10","zero_topping_px"," 9"," 5"," 79","0.114"
" 8752189","South","thin"," 9","four_topping_px"," 5"," 4"," 64","0.075"
" 2063877","Midwest","thin","20","one_topping_px","19","10","314","0.060"
" 9346600","West","thin","24","two_topping_px","23","12","452","0.051"
" 8200392","West","thin","12","three_topping_px","13"," 6","113","0.115"
"10058523","South","deep dish","18","three_topping_px","22"," 9","254","0.086"
" 7890180","Midwest","thin","12","two_topping_px","10"," 6","113","0.088"
"   11870","Midwest","stuffed","10","zero_topping_px","12"," 5"," 79","0.156"
" 1409894","Midwest","thin","12","one_topping_px","14"," 6","113","0.120"
" 6212194","Northeast","deep dish","18","four_topping_px","16"," 9","254","0.063"
" 7808261","Northeast","thin","14","three_topping_px","16"," 7","154","0.102"
" 9564373","Midwest","stuffed","14","zero_topping_px","17"," 7","154","0.110"
" 8779788","Midwest","thin","16","three_topping_px","21"," 8","201","0.107"
" 9996920","Northeast","hand-tossed","16","four_topping_px","12"," 8","201","0.057"
" 9589948","Midwest","thin","18","zero_topping_px","17"," 9","254","0.068"
" 7942610","Midwest","thin","12","three_topping_px","11"," 6","113","0.097"
" 7806488","West","thin","20","one_topping_px","20","10","314","0.064"
"11969993","West","thin","12","zero_topping_px","13"," 6","113","0.115"
" 9943212","Midwest","thin","12","four_topping_px","16"," 6","113","0.142"
" 5922767","Midwest","thin","14","zero_topping_px","14"," 7","154","0.091"
" 8375210","Midwest","thin"," 9","four_topping_px"," 9"," 4"," 64","0.141"
" 9818801","South","hand-tossed","10","three_topping_px","17"," 5"," 79","0.216"
" 7558954","South","thin","12","one_topping_px"," 9"," 6","113","0.082"
"  890406","West","hand-tossed","14","two_topping_px","12"," 7","154","0.080"
"11717967","West","thin","12","three_topping_px","12"," 6","113","0.106"
"10680610","Midwest","hand-tossed","12","three_topping_px","16"," 6","113","0.144"
" 1410760","Midwest","thin","12","two_topping_px"," 8"," 6","113","0.071"
" 9719732","Midwest","deep dish","16","four_topping_px","19"," 8","201","0.097"
" 9723249","South","hand-tossed","18","three_topping_px","24"," 9","254","0.095"
" 7932614","Northeast","hand-tossed","14","four_topping_px","18"," 7","154","0.117"
"10037216","Northeast","thin","16","three_topping_px","19"," 8","201","0.094"
" 6190656","Midwest","stuffed","16","one_topping_px","22"," 8","201","0.109"
" 7966851","South","hand-tossed","10","three_topping_px","23"," 5"," 79","0.290"
"11910255","Midwest","thin","12","zero_topping_px","13"," 6","113","0.115"
"10199723","West","hand-tossed","24","zero_topping_px","33","12","452","0.073"
"11980606","Midwest","stuffed","14","four_topping_px","12"," 7","154","0.081"
" 5647621","West","hand-tossed","15","one_topping_px","20"," 8","177","0.110"
" 7926870","West","thin","16","four_topping_px","22"," 8","201","0.109"
"11851083","Northeast","stuffed","16","two_topping_px","17"," 8","201","0.084"
"10805043","Midwest","thin","12","zero_topping_px","23"," 6","113","0.203"
"10334177","Midwest","stuffed","14","zero_topping_px","16"," 7","154","0.106"
"10601561","West","deep dish","14","three_topping_px","10"," 7","154","0.065"
" 9388496","Northeast","thin","18","three_topping_px","12"," 9","254","0.047"
"10424204","Midwest","thin","18","three_topping_px","17"," 9","254","0.068"
"11844091","Midwest","hand-tossed","12","two_topping_px","20"," 6","113","0.176"
"   96864","Midwest","thin","16","three_topping_px","18"," 8","201","0.089"
" 2476422","Midwest","deep dish","16","four_topping_px","19"," 8","201","0.094"
" 7557390","South","thin","16","one_topping_px","12"," 8","201","0.060"
" 9723247","South","hand-tossed","10","two_topping_px","10"," 5"," 79","0.127"
" 7780924","South","thin","12","three_topping_px","13"," 6","113","0.115"
"10577106","Midwest","thin","12","four_topping_px"," 9"," 6","113","0.077"
" 2148696","Midwest","thin","12","zero_topping_px"," 9"," 6","113","0.082"
" 8004701","Midwest","thin","18","one_topping_px","15"," 9","254","0.059"
" 9494631","South","hand-tossed","14","two_topping_px","10"," 7","154","0.065"
" 9935262","West","thin","10","two_topping_px"," 9"," 5"," 79","0.114"
" 8881399","West","thin","12","zero_topping_px"," 6"," 6","113","0.057"
"  797661","Midwest","stuffed","10","zero_topping_px","11"," 5"," 79","0.140"
"   60033","Midwest","thin","16","three_topping_px","20"," 8","201","0.097"
" 2829152","West","hand-tossed","15","one_topping_px","16"," 8","177","0.093"
" 2453291","West","hand-tossed","12","three_topping_px","13"," 6","113","0.118"
"10357590","West","stuffed","12","one_topping_px","14"," 6","113","0.124"
"10805043","Midwest","thin","10","four_topping_px","27"," 5"," 79","0.344"
" 3143265","Midwest","thin"," 8","zero_topping_px"," 5"," 4"," 50","0.100"
" 8685298","Midwest","stuffed","16","four_topping_px","21"," 8","201","0.104"
" 1453329","Midwest","thin","16","two_topping_px","18"," 8","201","0.089"
" 4055793","Midwest","hand-tossed","12","zero_topping_px","11"," 6","113","0.097"
"  242470","West","hand-tossed","16","one_topping_px","18"," 8","201","0.092"
" 6674363","Midwest","thin","16","three_topping_px","21"," 8","201","0.104"
" 9472545","Northeast","hand-tossed","14","three_topping_px","19"," 7","154","0.123"
" 8935604","Midwest","hand-tossed","14","three_topping_px","22"," 7","154","0.143"
"10499474","Midwest","hand-tossed","16","two_topping_px","16"," 8","201","0.080"
"11786088","South","thin","10","four_topping_px"," 6"," 5"," 79","0.076"
" 7966851","South","hand-tossed","14","one_topping_px","21"," 7","154","0.135"
"11949885","Midwest","stuffed","16","zero_topping_px","21"," 8","201","0.104"
"  133894","Midwest","stuffed","14","three_topping_px","25"," 7","154","0.160"
" 7806482","West","thin","16","zero_topping_px","13"," 8","201","0.064"
" 1691899","West","thin","12","two_topping_px","12"," 6","113","0.106"
" 7063206","Northeast","thin","14","one_topping_px","12"," 7","154","0.080"
" 3237343","Midwest","stuffed","12","zero_topping_px","12"," 6","113","0.111"
" 9944155","Midwest","thin","10","four_topping_px","11"," 5"," 79","0.146"
"10103134","South","stuffed","16","zero_topping_px","19"," 8","201","0.095"
"  964486","Midwest","thin","14","two_topping_px","19"," 7","154","0.122"
" 6190654","Midwest","thin","14","one_topping_px","16"," 7","154","0.103"
" 4950839","Midwest","stuffed","14","zero_topping_px","19"," 7","154","0.122"
" 7086559","Northeast","hand-tossed","12","two_topping_px","12"," 6","113","0.106"
" 8670776","South","thin","16","three_topping_px","14"," 8","201","0.070"
" 9948912","Midwest","thin","10","zero_topping_px","12"," 5"," 79","0.152"
"10712109","Midwest","stuffed","12","zero_topping_px","17"," 6","113","0.149"
" 9159536","Midwest","thin","12","four_topping_px"," 6"," 6","113","0.053"
"  769309","Midwest","hand-tossed","14","four_topping_px","18"," 7","154","0.117"
" 9923211","Midwest","thin","12","four_topping_px","11"," 6","113","0.095"
"  769309","Midwest","thin","16","zero_topping_px","20"," 8","201","0.099"
" 8071570","Northeast","thin","14","three_topping_px","10"," 7","154","0.065"
" 1956215","Midwest","thin","18","one_topping_px","18"," 9","254","0.071"
" 3358068","South","hand-tossed","12","one_topping_px"," 6"," 6","113","0.053"
" 3508913","Midwest","thin","18","four_topping_px","14"," 9","254","0.057"
"   56610","Midwest","stuffed","18","zero_topping_px","23"," 9","254","0.091"
" 1942893","West","hand-tossed","16","zero_topping_px","13"," 8","201","0.065"
" 9132077","South","hand-tossed","10","zero_topping_px"," 8"," 5"," 79","0.102"
" 3718475","West","thin","12","one_topping_px","10"," 6","113","0.093"
" 9336834","West","thin","14","four_topping_px","22"," 7","154","0.143"
" 6923390","West","hand-tossed","10","four_topping_px"," 9"," 5"," 79","0.118"
"  270279","Midwest","stuffed","10","four_topping_px","11"," 5"," 79","0.140"
" 8645448","Midwest","thin","10","four_topping_px","12"," 5"," 79","0.147"
" 8174171","West","thin","18","zero_topping_px","14"," 9","254","0.057"
" 9939834","Midwest","thin","12","four_topping_px","12"," 6","113","0.102"
" 9289754","Midwest","thin","10","zero_topping_px"," 9"," 5"," 79","0.115"
"  803603","South","thin","12","two_topping_px","12"," 6","113","0.110"
" 7914271","Midwest","hand-tossed","10","two_topping_px","13"," 5"," 79","0.172"
" 9591513","Midwest","thin","16","two_topping_px","17"," 8","201","0.083"
" 8873700","Midwest","thin","20","one_topping_px","22","10","314","0.071"
" 9911749","Northeast","hand-tossed","16","two_topping_px","10"," 8","201","0.047"
" 1508977","Midwest","thin","14","one_topping_px","12"," 7","154","0.080"
" 2476985","Midwest","thin","14","zero_topping_px","12"," 7","154","0.078"
" 1738100","South","thin","18","one_topping_px","23"," 9","254","0.091"
" 2903339","Midwest","thin","14","two_topping_px","16"," 7","154","0.104"
"10264630","West","hand-tossed","12","zero_topping_px"," 8"," 6","113","0.071"
" 7088506","Northeast","hand-tossed","10","zero_topping_px"," 8"," 5"," 79","0.102"
"10196037","West","thin","14","one_topping_px","12"," 7","154","0.078"
" 1975234","South","thin","10","four_topping_px"," 6"," 5"," 79","0.076"
" 9943348","Midwest","deep dish","16","two_topping_px","19"," 8","201","0.094"
" 9871779","Midwest","hand-tossed","12","three_topping_px","31"," 6","113","0.274"
" 9871777","Midwest","hand-tossed","10","two_topping_px","21"," 5"," 79","0.265"
"10621587","South","thin","16","two_topping_px","12"," 8","201","0.060"
"  104834","Midwest","thin","16","four_topping_px","18"," 8","201","0.092"
" 8728188","Midwest","thin","16","two_topping_px","16"," 8","201","0.080"
"11844098","Midwest","stuffed","10","four_topping_px","18"," 5"," 79","0.229"
" 8698344","Midwest","stuffed","10","three_topping_px","13"," 5"," 79","0.166"
" 6238502","Midwest","thin","12","zero_topping_px","10"," 6","113","0.088"
" 8379739","West","hand-tossed","12","zero_topping_px","15"," 6","113","0.130"
" 9790224","Midwest","thin","16","three_topping_px","16"," 8","201","0.077"
"10449380","Midwest","stuffed","14","two_topping_px","18"," 7","154","0.114"
" 8677466","South","thin","12","two_topping_px","12"," 6","113","0.106"
"10675023","Midwest","thin","14","zero_topping_px","12"," 7","154","0.075"
" 8935833","Midwest","hand-tossed","12","one_topping_px","12"," 6","113","0.106"
" 7152091","South","hand-tossed","14","two_topping_px","15"," 7","154","0.100"
" 7956585","South","stuffed","16","four_topping_px","23"," 8","201","0.114"
" 6280030","Midwest","thin","12","two_topping_px","26"," 6","113","0.230"
" 8530458","South","thin","16","three_topping_px","12"," 8","201","0.060"
" 8635847","Midwest","deep dish","16","one_topping_px","22"," 8","201","0.108"
" 6917682","South","thin","12","two_topping_px"," 9"," 6","113","0.079"
" 8539882","South","thin","16","two_topping_px","12"," 8","201","0.060"
" 5142854","Northeast","thin","14","zero_topping_px"," 9"," 7","154","0.058"
" 7932614","Northeast","hand-tossed","18","one_topping_px","14"," 9","254","0.055"
" 1653077","South","hand-tossed","10","two_topping_px","12"," 5"," 79","0.153"
" 2829151","West","thin","15","zero_topping_px","16"," 8","177","0.093"
"   11802","Midwest","hand-tossed","18","three_topping_px","24"," 9","254","0.092"
"10620911","West","thin","10","zero_topping_px"," 7"," 5"," 79","0.089"
" 8276802","Midwest","thin","14","three_topping_px","14"," 7","154","0.091"
" 7938127","South","deep dish","14","four_topping_px","13"," 7","154","0.084"
" 3138280","South","thin","10","four_topping_px"," 8"," 5"," 79","0.102"
"10990515","Midwest","stuffed","10","zero_topping_px","13"," 5"," 79","0.165"
" 1786376","West","thin","12","zero_topping_px","14"," 6","113","0.123"
" 7320813","Midwest","stuffed","12","zero_topping_px","13"," 6","113","0.117"
" 9764084","West","thin","12","four_topping_px","12"," 6","113","0.106"
" 9716454","Northeast","thin","18","four_topping_px","24"," 9","254","0.093"
" 8842846","West","thin","16","one_topping_px","16"," 8","201","0.080"
"11844251","Midwest","thin","14","four_topping_px","24"," 7","154","0.156"
" 6896881","Midwest","hand-tossed","14","two_topping_px","13"," 7","154","0.084"
" 1623580","Midwest","thin","12","four_topping_px"," 8"," 6","113","0.073"
" 7923928","Midwest","thin","14","four_topping_px","17"," 7","154","0.110"
" 9523427","Midwest","thin","10","three_topping_px"," 9"," 5"," 79","0.116"
"10029045","Northeast","thin","10","two_topping_px"," 6"," 5"," 79","0.076"
" 3173479","West","thin","20","zero_topping_px","18","10","314","0.057"
"  486769","Midwest","thin","16","one_topping_px","15"," 8","201","0.073"
" 9799900","Midwest","hand-tossed","16","one_topping_px","16"," 8","201","0.080"
"10240474","Midwest","hand-tossed","12","one_topping_px"," 7"," 6","113","0.062"
" 1516961","Midwest","thin","10","one_topping_px","10"," 5"," 79","0.127"
"10523577","South","hand-tossed","12","two_topping_px"," 9"," 6","113","0.079"
" 1425521","Northeast","thin","16","four_topping_px","16"," 8","201","0.082"
"10923702","Midwest","deep dish","10","one_topping_px","14"," 5"," 79","0.178"
" 2900437","Midwest","thin","18","zero_topping_px","16"," 9","254","0.063"
" 3138280","South","thin","12","three_topping_px","10"," 6","113","0.088"
" 8794892","South","thin","12","three_topping_px","10"," 6","113","0.088"
" 4346783","West","thin","19","four_topping_px","21","10","284","0.074"
" 9790225","Midwest","thin","18","three_topping_px","19"," 9","254","0.076"
"10119678","South","thin","10","zero_topping_px"," 9"," 5"," 79","0.111"
"10075524","South","thin","10","two_topping_px"," 6"," 5"," 79","0.076"
" 9159536","Midwest","thin","14","one_topping_px"," 8"," 7","154","0.052"
" 6388074","Midwest","thin","18","four_topping_px","32"," 9","254","0.128"
" 6280030","Midwest","thin","12","zero_topping_px","20"," 6","113","0.178"
"10805043","Midwest","thin","10","two_topping_px","24"," 5"," 79","0.305"
" 7997923","Northeast","hand-tossed","16","one_topping_px","17"," 8","201","0.085"
" 8886887","Midwest","stuffed","16","two_topping_px","19"," 8","201","0.094"
" 8860720","Northeast","hand-tossed","16","zero_topping_px","17"," 8","201","0.084"
" 7088508","Northeast","thin","14","four_topping_px","17"," 7","154","0.110"
